incident_id,date,title,deployer_developer_countries
1089,2024-10-23,Purported AI-Generated Content Circulates Widely in Sudan Amid Civil Conflict and Information Vacuum,Unknown
1090,2025-05-30,"Reported AI-Generated Clickbait Targets Adolescents in Rockingham County, North Carolina",USA
1091,2023-01-23,Purported Synthesia Avatars Used in Alleged Pro-Junta Deepfake Video Supporting Ibrahim Traoré in Burkina Faso,"GBR, USA"
1092,2025-05-23,Purported AI-Generated Video Portrays Pope Leo XIV Addressing Ibrahim Traoré of Burkina Faso,ESP
1093,2025-04-26,Fact-Checkers Identify Viral Photo of Burkina Faso's Ibrahim Traoré with 'Wife and Children' as AI-Generated Composite,RUS
1094,2025-03-02,At Least 294 Purported AI-Generated Music Videos Portray Celebrities Praising Burkina Faso's Ibrahim Traoré,Unknown
1095,2025-05-30,Alleged Russian-Linked Deepfake Campaign Misattributes Infrastructure Projects to Burkina Faso's Ibrahim Traoré,RUS
1096,2025-05-25,Purported AI-Generated Video Depicts Ibrahim Traoré of Burkina Faso Delivering Speech on Western Exploitation,Unknown
1097,2025-06-12,Google AI Overview Reportedly Misstates Aircraft Manufacturer as Airbus Instead of Boeing in Air India Flight 171 Crash,USA
1098,2025-01-10,Image Purporting to Show President Paul Kagame of Rwanda in M23 Uniform Reportedly AI-Generated,Unknown
1099,2025-04-25,Factum in Ko v. Li Allegedly Contains AI-Generated Case Law Citations,CAN
1100,2024-04-10,Reported Audio Deepfake Impersonating CEO Karim Toubba Targets LastPass Employee via WhatsApp,Unknown
1101,2025-04-29,Meta AI App Reportedly Publishes Personal Chats Without Users Fully Realizing,USA
1102,2025-04-30,Purported Deepfake Featuring Dr. Rinki Murphy and Jack Tame Reportedly Used to Promote Diabetes Scam in New Zealand,NZL
1103,2025-03-18,Purported DOGE Contract Review Tool Cited in Reports of AI-Driven Misjudgments in VA Budget Cuts,USA
1104,2025-05-17,AI Chatbot Allegedly Used to Research Explosive Materials in Palm Springs Fertility Clinic Bombing,Unknown
1105,2025-02-10,Michigan Woman Defrauded in Alleged Tinder Romance Scam Using Purportedly AI-Generated Video Calls,"FRA, NGA, USA"
1106,2025-06-13,"Chatbots Allegedly Reinforced Delusional Thinking in Several Reported Users, Leading to Real-World Harm",USA
1107,2025-06-13,Bulgarian Tennis Player Grigor Dimitrov Alleges Deepfake Scam Promoting Fraudulent Investment Scheme Using His Likeness,Unknown
1108,2025-06-10,Digital Rights Groups Accuse Meta and Character.AI of Facilitating Unlicensed Therapy via Chatbots,USA
1109,2021-03-01,Year-long AI Surveillance Pilot in Two South Australian Aged Care Facilities Reportedly Overwhelmed Staff with False Positives,AUS
1110,2025-06-18,Alleged AI-Manipulated Video Uses Macau Chief Executive Sam Hou Fai's Likeness in Investment Scam,Unknown
1111,2025-06-19,Reported AI-Generated Video Call Impersonation of Cryptocurrency Analyst Leads to Alleged Malware Installation and Account Theft,Unknown
1112,2025-06-18,Scammer Reportedly Used AI Voice Clone of WCPO Cincinnati Meteorologist in Facebook Fraud Attempts,Unknown
1113,2025-03-09,Financial Times Journalist Martin Wolf Reports AI-Generated Investment Scam Using His Likeness on Instagram and Facebook,Unknown
1114,2025-06-12,Alleged AI-Generated Video Ads Impersonate Bank of Montreal Strategist Brian Belski to Promote Investment Scam,Unknown
1115,2025-04-15,Alleged Deepfake Investment Scam Uses Economist David Rosenberg's Likeness on Meta Platforms,Unknown
1116,2025-06-20,Alleged Deepfake Video Depicts Former Malaysian Inspector-General of Police Tan Sri Acryl Sani Abdullah in Financial Misconduct Context,Unknown
1117,2025-06-22,North Korea-Linked Actors Allegedly Use AI Executive Deepfakes in Zoom Phishing Targeting Web3 Employee,PRK
1118,2021-01-01,Ongoing Purported AI-Assisted Identity Fraud Enables Unauthorized Access to Western Companies by North Korean IT Workers,"KOR, PRK, USA"
1119,2025-06-28,Alleged Deepfake Videos Impersonate Lithuanian Politicians and Doctors in Purported Cross-Border Scam Network,Unknown
1120,2025-06-16,Alleged AI-Generated Videos Depict Bangladesh's Chief Adviser Muhammad Yunus Endorsing Betting Platforms,Unknown
1121,2025-06-29,"Alleged AI Deepfake Videos Used to Lure Simcoe County, Ontario Residents in Crypto Scam",CAN
1122,2025-06-28,Reportedly Sustained Multi-Celebrity Deepfake Persona Scam Targeting Vulnerable Southampton Resident,GBR
1123,2025-06-26,"Reported Student Misuse of ChatGPT, StudyX, and Gemini to Obtain Answers During Vietnam's 2025 National High School Graduation Exam","USA, VNM"
1124,2025-06-30,Alleged Unauthorized Deepfake AI Clones of Ravish Kumar Used to Spread Purportedly Fabricated News on YouTube,IND
1125,2025-06-12,Reported Use and Circulation of AI-Generated Misinformation and Fake Victim Visuals After Air India 171 Crash,IND
1126,2025-05-16,Reported Use of Deepfake Video Impersonating Owen Wilson in Romance Scam with Fake Job Payments,Unknown
1127,2025-06-27,Purported AI-Generated Audio Clip Allegedly Portrays Cambodian Senate President Hun Sen Raising Money for Conflict with Thailand,THA
1128,2025-06-15,Philippine Officials Reportedly Share Veo 3-Generated Video to Support Vice President Sara Duterte During Impeachment,"PHL, USA"
1129,2024-07-21,Purported AI-Generated Video Depicting Philippine President Ferdinand Marcos Jr. Using Drugs Shared by Rodrigo Duterte Supporters and Amplified by China-Linked Spamouflage,"CHN, PHL, USA"
1130,2025-03-13,Docomo Pacific CEO Reports Mother Targeted by Purported AI-Enabled Scam in Guam,Unknown
1131,2025-04-21,Alleged Deepfake Identity Scam Uses Miami Beach Realtor's Likeness to Defraud Victim in the United Kingdom in Purported Romance Scam,"GBR, USA"
1132,2025-07-02,Delhi Man Reportedly Arrested for Sharing Purportedly AI-Morphed Obscene Images of Ex-Girlfriend,Unknown
1133,2025-06-30,Reported AI-Generated Audio of Ukrainian Commander Andriy Biletsky Used in Russian Disinformation Campaign,"RUS, UKR"
1134,2025-06-30,Reported Deepfakes of Ukrainian Deputy PM Olha Stefanishyna Allegedly Supporting Fictional Mobilization Plan for Women,"RUS, UKR"
1135,2025-07-01,Preprints Reportedly from Researchers from Multiple Universities Allegedly Contain Covert AI Prompts,USA
1136,2025-07-04,Purported Widespread Use of AI-Generated Deepfake Videos Impersonate Malaysian Leaders in Investment Scams,Unknown
1137,2024-09-20,Reported False Legal Citations in South African Case Mavundla v. MEC Generated by Purported AI Tool,Unknown
1138,2023-03-01,South African Legal Team Reportedly Relied on Unverified ChatGPT Case Law in Johannesburg Body Corporate Defamation Matter,USA
1139,2025-06-30,South African Legal Team for Northbound Processing Reportedly Admits Legal Genius AI Produced Purportedly Non-Existent Case Law in Urgent Court Filing,Unknown
1140,2025-06-18,Purported Deepfake of Sri Lankan President Anura Kumara Dissanayake Promotes Alleged Fraudulent Government Investment Scheme,GBR
1141,2025-06-15,Purported AI Voice Cloning Used to Impersonate Secretary of State Marco Rubio,USA
1142,2025-07-07,"Chicago Veteran Reportedly Loses $10,000 in Purported Deepfake Cryptocurrency Fraud Posing as Elon Musk","USA, VNM"
1143,2025-01-22,Former Namibian First Lady Monica Geingos's Likeness Reportedly Used in Purported AI-Generated Video Investment Scams,Unknown
1144,2024-06-05,xAI Allegedly Operates Unpermitted Methane Turbines in Memphis to Power Supercomputer Colossus to Train Grok,USA
1145,2025-02-25,MyPillow Defense Lawyers in Coomer v. Lindell Reportedly Sanctioned for Filing Court Document Allegedly Containing AI-Generated Legal Citations,Unknown
1146,2025-07-08,Grok Chatbot Reportedly Posts Antisemitic Statements Praising Hitler on X,USA
1147,2025-07-14,Purportedly AI-Generated Videos Impersonate Brunei Police in 'Real Money Magic' Scam on Social Media,Unknown
1148,2025-07-11,Purported Deepfake Scam Videos Depict JG Summit Holdings President and CEO Lance Gokongwei Allegedly Endorsing Illicit Investments,PHL
1149,2025-07-22,ChatGPT Reportedly Generated Ritual Scripts Containing Instructions for Self-Harm and Symbolic Violence in Response to Thematic Prompts,USA
1150,2025-07-20,Purported Deepfake of Barack Obama's Detention Reportedly Amplified by Donald Trump via Truth Social,"CHN, USA"
1151,2025-05-26,"ChatGPT Reportedly Validated Autistic User's Faster-Than-Light Theory and Failed to Provide Grounding During Delusional Episode, Preceding Hospitalization",USA
1152,2025-07-18,"LLM-Driven Replit Agent Reportedly Executed Unauthorized Destructive Commands During Code Freeze, Leading to Loss of Production Data",USA
1153,2025-07-07,Purported Deepfake Video of Donald Trump at NATO Summit Allegedly Used in YouTube Crypto Scam,USA
1154,2025-04-01,Reported AI‑Generated Deepfake Impersonations of Public Figures Allegedly Used in Coordinated Stock Pump‑and‑Dump Scheme Targeting Israeli Investors,ISR
1155,2025-07-01,Purported AI‑Edited Police Evidence Image Posted to Facebook by Westbrook Police Department in Maine,USA
1156,2025-04-22,"Purported Deepfake Video Circulated Among Students Targets Orrington, Maine Educator",USA
1157,2025-07-14,Google Gemini Reportedly Generates Sexual Role‑Play for Account Registered as Minor,USA
1158,2025-07-17,Alleged Malicious Wiping Command Found in Amazon Q AI Assistant,USA
1159,2025-05-10,Government‑Backed AI4Peat Mapping Tool Allegedly Misidentifies Granite Outcrops and Quarries as Peat,"GBR, USA"
1160,2025-06-05,Reported AI-Aided Development of Explosive Devices by Long Island Resident Michael Gann,Unknown
1161,2025-08-02,Airbnb Host Reportedly Accused of Using Purportedly AI‑Altered Photos in False Damage Claim,USA
1162,2025-04-07,Purported Deepfake Depicts Altercation Between Bougainville President Ishmael Toroama and Papua New Guinea Prime Minister James Marape,Unknown
1163,2024-10-15,"Purported Face‑Swap Technology Reportedly Used to Circumvent Financial Platform's Facial Recognition Security in Nanjing, China",CHN
1164,2024-05-06,Google Healthcare AI Model Med‑Gemini Allegedly Produces Non‑Existent 'Basilar Ganglia' Term in Published Output,USA
1165,2025-08-05,Grok Imagine Reportedly Produces Non-Consensual Taylor Swift Deepfake Nudes Without Explicit Prompting,USA
1166,2025-08-05,"ChatGPT Reportedly Suggests Sodium Bromide as Chloride Substitute, Leading to Bromism and Hospitalization",USA
1167,2023-08-15,"Alleged Gaggle Surveillance Alert Reportedly Leads to Arrest and Detention of 13-Year-Old Student in Fairview, Tennessee",USA
1168,2025-08-04,Purportedly AI-Generated Image of British Army Colonels Captured in Ukraine Reportedly Circulates in Russian Media,"GBR, RUS"
1169,2020-06-30,Reported AI-Assisted Influence Campaigns by GoLaxy Allegedly Targeting Hong Kong and Taiwan Political Discourse,CHN
1170,2025-08-06,"Chris Cuomo Amplifies Reportedly Labeled Deepfake Video of Alexandria Ocasio-Cortez, Purportedly Contributing to Misleading Political Narrative",USA
1171,2025-07-25,Reported Hack of Tea Dating App Compromises Data from Purportedly AI-Supported Identity and Image Checks,USA
1172,2024-12-26,Meta AI Bug in Deployed Service Reportedly Allowed Potential Access to Other Users' Prompts and Responses,USA
1173,2025-06-23,Google Gemini Reportedly Exhibits Repetitive Self-Deprecating Responses Attributed to Bug,USA
1174,2025-02-26,Microsoft Copilot Reportedly Able to Access Cached Data from Since-Private GitHub Repositories,USA
1175,2025-08-09,Alleged Marine Park Orca Attack on 'Jessica Radcliffe' Reportedly an AI-Generated Hoax,Unknown
1176,2025-08-01,Microsoft's Windows Recall Allegedly Stores Passwords and Social Security Numbers in Preview Mode,USA
1177,2025-08-14,"Purported AI Monitoring Software Reportedly Flags Unsent Joke Threat, Leading to Arizona Student Suspension",USA
1178,2025-07-21,Google Gemini CLI Reportedly Deletes User Files After Misinterpreting Command Sequence,USA
1179,2025-06-30,McDonald's McHire AI Recruitment Platform Reportedly Exposed Data of 64 Million Applicants via Default Login and API Vulnerability,USA
1180,2025-03-25,"Purported Meta AI Chatbot Persona 'Big sis Billie' Reportedly Engages in Romantic Roleplay and Provides Address, Linked to User's Fatal Fall",USA
1181,2025-06-28,"Purported AI-Generated Video Reportedly Depicts Illegal Tiger Sales in Bagerhat, Bangladesh",USA
1182,2025-07-30,Purportedly AI-Generated Video of Tigers at Barasat Madrasa in West Bengal Reportedly Causes Panic and Student Absenteeism,Unknown
1183,2024-04-16,Purported Error by Grok Reportedly Misrepresents Basketball Slang as Criminal Allegation Against NBA Player,USA
1184,2025-08-13,Purported Fictitious AI-Generated Citations in Supreme Court of Victoria Murder Case Filing Lead to Delay and King's Counsel Apology,AUS
1185,2025-08-19,South Korean Actor Kim Seon-ho's Likeness Allegedly Misused in Purported Deepfake Impersonation Attempts Demanding Money,KOR
1186,2025-07-31,"Reported Public Exposure of Over 100,000 LLM Conversations via Share Links Indexed by Search Engines and Archived","CHN, FRA, USA"
1187,2025-08-15,"Google AI Overviews and ChatGPT Reportedly Cited Fraudulent Cruise Hotline, Allegedly Enabling Successful Scam",USA
1188,2025-06-25,Multiple LLMs Reportedly Generated Responses Aligning with Purported CCP Censorship and Propaganda,"CHN, USA"
1189,2025-08-20,"Joann Fabrics Shoppers Reportedly Defrauded by AI-Generated Scam Sites, Part of Purported Wave of ~100,000 Fake Domains Across 194 Brands",Unknown
1190,2025-08-18,Family Reportedly Discovers ChatGPT Logs Detailing Suicidal Ideation Prior to Daughter's Death,USA
1191,2025-04-21,NYPD Facial Recognition System Allegedly Produced Erroneous Match That Reportedly Resulted in Wrongful Detention of Trevis Williams,USA
1192,2025-04-11,16-Year-Old Allegedly Received Suicide Method Guidance from ChatGPT Before Death,USA
1193,2025-08-22,Purportedly Taxpayer-Funded Deloitte Report for Australian Government Contains Alleged AI-Generated Citations and Fabricated Legal Quote,"AUS, GBR"
1194,2024-10-01,"L.A. Woman Reportedly Defrauded of $81,000 and $350,000 Condo Proceeds in Romance Scam Using Purported Deepfake Videos of Actor Steve Burton",USA
1195,2025-09-01,Nigeria-Based YouTube Network Allegedly Uses AI Voiceovers and Anchors to Amplify Pro-Kremlin Narratives,"NGA, RUS"
1196,2025-05-07,Judge Reportedly Disqualifies Butler Snow Lawyers Following Purported Use of ChatGPT-Fabricated Citations in Alabama Prison Litigation,USA
1197,2025-04-26,Alleged AI-Generated Photo of Burning Truck in Manila Reportedly Triggered Firefighter Response,Unknown
1198,2025-07-08,Grok 3 Reportedly Generated Graphic Threats and Hate Speech Targeting Minnesota Attorney Will Stancil,USA
1199,2025-01-28,Purportedly AI-Generated Deepfake Image Reportedly Falsely Links Canadian Prime Minister Mark Carney to Jeffrey Epstein,"CAN, USA"
1200,2025-08-28,Meta AI on Instagram Reportedly Facilitated Suicide and Eating Disorder Roleplay with Teen Accounts,USA
1201,2025-08-27,"Anthropic Reportedly Identifies AI Misuse in Extortion Campaigns, North Korean IT Schemes, and Ransomware Sales","KOR, PRK, USA"
1202,2025-09-07,Russian Disinformation Campaign Reportedly Used AI-Generated Posts and Videos to Target 2025 Moldovan Parliamentary Elections,RUS
1203,2025-08-21,"Carter County, Montana Man Reportedly Charged for Creating AI-Generated Child Sexual Abuse Material",USA
1204,2025-08-05,"ChatGPT Allegedly Reinforced Delusions Before Greenwich, Connecticut Murder-Suicide",USA
1205,2025-09-11,Multiple Generative AI Systems Reportedly Amplify False Information During Charlie Kirk Assassination Coverage,"RUS, USA"
1206,2025-02-25,"Purported AI-Generated Deepfake of Spiritual Leader Sadhguru Used in Investment Scam Allegedly Defrauding Bengaluru Woman of ₹3.75 Crore (~$425,000)",IND
1207,2025-09-11,Purported AI-Generated Deepfake of Irish Fine Gael Presidential Candidate Heather Humphreys Used in Fake Investment Videos on Meta Platforms,IRL
1208,2025-07-17,North Korea's Kimsuky Group Reportedly Uses AI-Generated Military ID Deepfakes in Phishing Campaign,"KOR, PRK, USA"
1209,2023-11-08,Lawsuit Alleges Character AI Chatbot Contributed to Death of 13-Year-Old Juliana Peralta in Colorado,USA
1210,2025-08-21,Malicious Nx npm Packages Reportedly Weaponize AI Coding Agents for Data Exfiltration,USA
1211,2025-08-19,"Google AI Overviews Reportedly Misrepresented Pizza Specials at Stefanina's in Wentzville, Missouri",USA
1212,2025-09-20,Nomi AI Companion Allegedly Directs Australian User to Stab Father and Engages in Harmful Role-Play,USA
1213,2025-08-01,"Gaggle AI Monitoring at Lawrence, Kansas High School Reportedly Misflags Student Content and Blocks Emails",USA
1214,2025-09-29,Donald Trump Reportedly Posts Purported AI-Modified Video of Chuck Schumer and Hakeem Jeffries During U.S. Government Shutdown Talks,USA
1215,2025-09-12,"Gaggle Alert Reportedly Leads to Arrest of 15-Year-Old in Volusia County, Florida, for School Threat the Student Claimed Was Not Serious",USA
1216,2025-07-07,"ChatGPT Reportedly Misleads Users About Soundslice Features, Allegedly Prompting Unplanned Product Development",USA
1217,2025-07-09,"Purportedly AI-Cloned Voice of Daughter Used in Elaborate Bond Scam Targeting Retired Couple in Hillsborough County, Florida",USA
1218,2025-07-04,Microsoft 365 Copilot Vulnerability Allegedly Allowed File Access Without Audit Log Entry,USA
1219,2025-07-02,Meta Platforms Users Report Being Wrongfully Locked Out After Purported AI Moderation Flags Accounts for Child Exploitation Content,USA
1220,2025-07-10,LAMEHUG Malware Reportedly Integrates Large Language Model for Real-Time Command Generation in a Purported APT28-Linked Cyberattack,"CHN, UKR"
1221,2025-06-23,Alleged AI-Enabled PRISONBREAK Influence Operation on X Reportedly Synchronizes Deepfake of Evin Prison Strike with Ongoing Attacks in Tehran,"IRN, ISR"
1222,2022-08-10,CFPB Reportedly Finds Hello Digit's Automated Savings Algorithm Caused Overdrafts and Orders Redress with $2.7M Penalty,USA
1223,2025-10-01,"Purportedly AI-Generated Deepfake Ads on Facebook Reportedly Impersonate Trump, Musk, Ocasio-Cortez, Warren, Sanders, and Leavitt to Promote Fraudulent Rebates",USA
1224,2025-10-01,Purportedly AI-Generated Deepfake Ads on Instagram Impersonate Gisele Bündchen and Other Celebrities in Brazilian Fraud Scheme,"BRA, USA"
1225,2025-10-03,"Purportedly AI-Generated 'Home Invasion Prank' Images Reportedly Circulate in Ireland, Causing Panic and False Emergency Calls",IRL
1226,2025-10-03,Old Mutual Reportedly Warns of Purported Deepfake Videos Impersonating Chairman Trevor Manuel in Investment Scams,Unknown
1227,2025-08-19,"New Zealand Financial Markets Authority (FMA), Te Mana Tātai Hokohoko, Reportedly Flags Purported Deepfake Pump-and-Dump Network Using Social Media Ads",NZL
1228,2025-03-12,Alleged ChatGPT Misuse by Contractor Leads to Reported Data Exposure in New South Wales Resilient Homes Program,USA
1229,2025-09-26,"Gold Coast Man Reportedly Ordered to Pay $343,500 After Posting Purported Deepfake Pornographic Images of Australian Public Figures",AUS
1230,2024-07-11,"Suspect in Palisades Fire Allegedly Consulted ChatGPT for Arson Tips and Legal Advice Before Blaze That Killed 12 and Destroyed 6,837 Structures",USA
1231,2025-10-17,Purported AI-Generated Deepfake Video Reportedly Depicts Senator Chuck Schumer Endorsing Government Shutdown in NRSC Campaign Ad,USA
1232,2025-10-12,Reportedly Fatal Xiaomi SU7 Ultra Crash in Chengdu Purportedly Involves Automated Driving Failure and Door Lock Malfunction,CHN
1233,2025-10-18,Purported Deepfake Video Allegedly Shows Conservative MP George Freeman Leaving Party for Reform UK,GBR
1234,2025-10-15,Purported AI-Generated Explicit Deepfakes of Sydney High School Students Reportedly Circulated Online,"AUS, GBR"
1235,2025-07-01,Chinese-Backed Operation Reportedly Used AI-Generated Deepfake Videos of Indian Stock Experts in Investment Fraud Campaign,"CHN, IND"
1236,2020-01-01,Quantum AI Scam Reportedly Used AI-Generated Celebrity Endorsements and Spoofed Media Sites to Solicit Investments,Unknown
1237,2025-08-04,Alleged Deepfake Video of Anthony Albanese Promotes Fake AUFIRST 'Tax Dividend' Trading Platform,"AUS, USA"
1238,2025-10-10,"OpenAI ChatGPT Models Reportedly Jailbroken to Provide Chemical, Biological, and Nuclear Weapons Instructions",USA
1239,2025-04-23,Purported AI-Generated Deepfake of Steven Bartlett Reportedly Used to Promote Fake WhatsApp Investment Group,USA
1240,2025-06-27,"Purported AI-Generated Deepfake of Infosys Co-Founder N. R. Narayana Murthy Used in Investment Scam Allegedly Defrauding 79-Year-Old Bengaluru Woman of ₹35 Lakh (~$40,000)",IND
1241,2025-10-17,"Purported AI-Generated Video Reportedly Used in RM5,800 (~$1,400) Sextortion Attempt Targeting Malaysian Minor via Telegram",Unknown
1242,2025-06-09,Purported AI-Generated Deepfake Videos Reportedly Used in Swedish Scam Campaign Impersonating Doctors Agnes Wold and Anders Tegnell,SWE
1243,2025-10-20,AWS Outage Reportedly Caused AI-Enabled Eight Sleep Smart Beds to Overheat and Malfunction,USA
1244,2025-10-19,Purportedly AI-Generated 'King Trump' Fighter Jet Video Allegedly Posted by President Depicts Defecation Attack on 'No Kings' Protesters,USA
1245,2024-08-02,Norwegian Student Reportedly Used AI-Generated Deepfake Videos in Spanish Coursework at University of South-Eastern Norway,"ESP, NOR"
1246,2025-01-21,Purportedly AI-Generated Deepfake Reportedly Used to Impersonate DNB Bank CFO and CEO in Live Teams Meeting,SGP
1247,2025-04-28,"Meta AI Reportedly Generated Purportedly False Claims Linking Activist Robby Starbuck to January 6th Riot, Prompting Defamation Lawsuit",USA
1248,2025-10-22,"Google's Bard, Gemini, and Gemma AI Systems Allegedly Generated Defamatory Claims About Activist Robby Starbuck, Prompting Lawsuit",USA
1249,2025-10-21,Virginia Candidate John Reid Reportedly Used AI-Generated Deepfake of Opponent Ghazala Hashmi in Simulated Political Debate,USA
1250,2025-10-20,Alleged False Positive by Omnilert AI Gun Detection System Prompts Police Search at Baltimore County High School,USA
1251,2025-10-15,Purportedly AI-Generated Hunting Regulation Errors Reportedly Lead to Idaho Citation and Multi-State Warnings from Wildlife Agencies,USA
1252,2025-06-30,Judges in New Jersey and Mississippi Admit AI Tools Produced Erroneous Federal Court Filings,USA
1253,2025-10-27,Large-Scale Mental Health Crises Allegedly Associated with ChatGPT Interactions,USA
1254,2025-06-24,Purported AI Deepfake Reportedly Impersonated Thai PBS World Anchor and Miss Universe CEO in Fraudulent Investment Video,THA
1255,2025-08-28,Purported Deepfake Reportedly Circulated on Facebook Impersonating Thai PBS World Anchors and Business Figures to Solicit Investments,THA
1256,2025-10-24,"Purportedly AI-Generated Deepfake Investment Ads Defrauded 5,000 Swedish Investors of 500 Million SEK",SWE
1257,2025-06-04,Argentine Court Reportedly Annuls Criminal Conviction After Judge Allegedly Used ChatGPT to Draft Ruling Without Disclosure,"ARG, USA"
1258,2025-10-22,Purported Deepfake Mimicking RTÉ Broadcast Falsely Announced Irish Presidential Candidate Catherine Connolly's Withdrawal,IRL
1259,2025-07-25,ChatGPT Allegedly Encouraged 23-Year-Old Texas User's Suicide During Extended Conversations,USA
1260,2024-01-27,Purported Deepfake of Andrew Forrest Used to Promote Fraudulent 'Quantum AI' Crypto Platform on Facebook,AUS
1261,2025-11-08,Alleged AI-Generated Deepfake of Western Australia Premier Roger Cook Used in YouTube Investment Scam,AUS
1262,2025-09-29,YouTube Channel Reportedly Posts Purported Deepfake Video of Rajat Sharma Announcing India-Bangladesh Conflict,IND
1263,2025-11-13,Chinese State-Linked Operator (GTG-1002) Reportedly Uses Claude Code for Autonomous Cyber Espionage,"CHN, USA"
1264,2025-11-10,Rep. Mike Collins's Campaign Allegedly Produced Deepfake of Sen. Jon Ossoff Supporting the Government Shutdown,Unknown
1265,2025-10-28,NTB Report on Telenor Security Findings Was Withdrawn After AI Tool Allegedly Introduced Fabricated Quotes,Unknown
1266,2025-11-10,Purportedly AI-Generated Sexual Images of At Least 400 Minors at Zacatecas School Were Reportedly Created and Sold Online,MEX
1267,2025-11-07,"Omnilert AI Reportedly Triggered False Gun Alert at Parkville High, Prompting Student Relocation",USA
1268,2025-11-06,Meta's Automated Ad and Targeting Systems Reportedly Enabled Large-Scale Fraud Revenue,"CAN, USA"
1269,2025-10-27,Waymo Autonomous Vehicle Reportedly Ran Over and Killed a Cat in San Francisco,USA
1270,2025-10-15,Multiple Purported AI-Assisted Cheating Incidents Reported Across South Korea's SKY Universities During October 2025 Midterms,"KOR, USA"
1271,2025-11-14,Purported Deepfake of Greek Finance Minister Kyriakos Pierrakakis Reportedly Used in Facebook Investment Scam,Unknown
1272,2025-10-05,Purportedly AI-Generated Home Intruder Videos Allegedly Prompt Dozens of Dutch Police Call-Outs,NLD
1273,2025-10-26,Purportedly AI-Generated Fake Videos of Louvre Heist Reportedly Circulated Widely Online,USA
1274,2025-08-29,"AI-Powered Taco Bell Drive-Thru Reportedly Disrupted by Viral Prank Ordering 18,000 Water Cups",USA
1275,2025-11-17,Purportedly AI-Enhanced Phishing Campaign Allegedly Impersonates Australian Government Services in Large-Scale Welfare Scam,AUS
1276,2023-10-01,"Ottawa Couple Reportedly Loses CA$177,023 After Purported Deepfake Elon Musk Investment Scam",Unknown
1277,2025-11-21,"Alleged Harmful Outputs and Data Exposure in Children's AI Products by FoloToy, Miko, and Character.AI","CHN, IND, USA"
1278,2025-11-11,ChatGPT Reportedly Found to Reproduce Protected German Lyrics in Copyright Case,USA
1279,2025-11-18,Prominent AI Chatbots Allegedly Produced Incorrect UK Financial and ISA Guidance,USA
1280,2023-10-20,Reported Use of AI Voice and Identity Manipulation in the Ongoing 'Phantom Hacker' Fraud Scheme,Unknown
1281,2025-11-10,Alleged Harmful Health Outcomes Following Reported Use of Purported ChatGPT-Generated Medical Advice in Hyderabad,USA
1282,2025-11-17,Reported Disqualification of Two Books from the Ockham New Zealand Book Awards Due to Alleged AI-Generated Cover Art,NZL
1283,2025-09-30,Purported AI-Enabled Pro-Russian Influence Campaign Centered on Burkina Faso's Ibrahim Traoré and Disseminated Across African Media,RUS
1284,2025-11-19,Secret Desires AI Platform Reportedly Exposed Nearly Two Million Sensitive Images in Cloud Storage Leak,USA
1285,2025-11-29,"Purportedly AI-Generated Jason Momoa Deepfake Used in Romance Scam Reportedly Defrauding British Widow of $600,000",GBR
1286,2025-05-29,Purportedly AI-Assisted Citation Errors Allegedly Found in Newfoundland and Labrador's 2025 Health Workforce Report by Deloitte,"GBR, USA"
1287,2025-11-26,Purported Deepfake-Based Facebook Impersonation Reportedly Targets Daughter of Scot in Coma,"GBR, TUR"
1288,2025-08-01,Purported Deepfake Video and Fake News Articles Allegedly Used to Impersonate Guernsey's Chief Minister in Investment Scam,Unknown
1289,2025-07-28,Malta's Prime Minister Robert Abela Reportedly Deepfaked by a Ukrainian National in Cryptocurrency Fraud Targeting Local Residents,UKR
1290,2025-10-27,"Alleged Fabricated News Sites and Deepfakes Impersonated Maltese Ministers, Financial Experts, and Media to Promote NethertoxAGENT Fraud",Unknown
1291,2024-08-01,South Korean Fraud Ring Allegedly Used Deepfake Identities to Traffic Victims into Cambodia Scam Operations,"KOR, VNM"
1292,2024-02-01,Glasgow Man Allegedly Used AI Tool to Create and Share Non-Consensual Deepfake Nude Images of Former Classmate,Unknown
1293,2025-12-06,Purported Deepfake Impersonating Cyprus President Nikos Christodoulides Reportedly Defrauded Citizens of Thousands of Euros,Unknown
1294,2025-12-05,The New York Times Sued Perplexity for Allegedly Using Copyrighted Content and Generating False Attributions,USA
1295,2025-01-18,Japanese Teen Allegedly Uses AI-Generated Program to Breach Kaikatsu Frontier and Leak Data of 7.3 Million Customers,JPN
1296,2025-02-05,Attacker Reportedly Bypasses AI Safety Filters to Obtain Guidance for Non-Fatal Hammer Assault in Denmark,Unknown
1297,2024-10-30,Blogger Milagro Gramz Allegedly Promoted AI-Generated Pornographic Deepfake Targeting Megan Thee Stallion,Unknown
1298,2025-12-04,Perplexity AI Reportedly Accused in Federal Lawsuit of Purported Copyright Infringement and False Attribution of Chicago Tribune Content,USA
1299,2025-10-03,Bodycam Footage Reportedly Contradicted Purportedly ChatGPT-Generated Use-of-Force Narrative by Immigration Agent,USA
1300,2025-12-04,"Waymo Self-Driving Vehicles Reportedly Passed Stopped School Buses at Least 19 Times, Prompting NHTSA Probe",USA
1301,2025-11-11,Purported AI-Generated Sexual Deepfakes Allegedly Deployed in Transnational Harassment Campaign Targeting Hong Kong Exiles,"AUS, CHN, GBR"
1302,2025-12-11,Reported Viral AI-Generated Photo Purportedly Shows Donald Trump Using a Walker,USA
